refID,url,reference_number,procuring_entity,title,area_of_delivery,solicitation_number,procurement_mode,classification,category,  abc_php  ,delivery_period,status,date_published,closing_datetime,last_updated,contact_person,contact_address,contact_email,contact_phone,description
12509200,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12509200&DirectFrom=OpenOpp&Type=category&BusCatID=71,12509200,PHILIPPINE INFORMATION AGENCY,PROCUREMENT OF TOKENS FOR RETIREES OF THE AGENCY CY 2025 (LOT 1: WRIST WATCH & LOT 2: PLAQUE),Metro Manila,25-10-109,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Corporate Giveaways," 69,000.00 ",0 Day/s,Status,10/21/25,10/24/25,10/21/25,"Paul John Hechanova Delos Santos
Administrative Assistant III
Visayas Avenue, Diliman,
Quezon City
Metro Manila
Philippines 1128
63-2-9204338

paul.delossantos@pia.gov.ph",,"Reference Number	12509200
  Procuring Entity	PHILIPPINE INFORMATION AGENCY
  Title	PROCUREMENT OF TOKENS FOR RETIREES OF THE AGENCY CY 2025 (LOT 1: WRIST WATCH & LOT 2: PLAQUE)
  Area of Delivery	Metro Manila	   Printable Version

Solicitation Number:	25-10-109
Trade Agreement:	Implementing Rules and Regulations
Procurement Mode:	Negotiated Procurement - Small Value Procurement (Sec. 53.9)
Classification:	Goods
Category:	Corporate Giveaways
Approved Budget for the Contract:	PHP 69,000.00
Delivery Period:	0 Day/s
Client Agency:	


Contact Person:	Paul John Hechanova Delos Santos
Administrative Assistant III
Visayas Avenue, Diliman,
Quezon City
Metro Manila
Philippines 1128
63-2-9204338

paul.delossantos@pia.gov.ph
	Status	

Active


Associated Components	Order
Bid Supplements	
0

Document Request List	
2

Date Published	21/10/2025
Last Updated / Time	21/10/2025 12:00 AM
Closing Date / Time	24/10/2025 5:00 PM


Description
RFQ No. 25-10-109

REQUEST FOR QUOTATION


Procurement Project Title: PROCUREMENT OF TOKENS FOR RETIREES OF THE AGENCY CY 2025
(LOT 1: WRIST WATCH & LOT 2: PLAQUE)
Approved Budget for the Contract (ABC):
Lot 1: Php 54,000.00
Lot 2: Php 15,000.00
Purchase Request No.: 25-10-109
End-User: HRDD
Delivery Period:
Source of Funds: GAA
Deadline for Submission of bids: 24 Oct 2025 @ 5:00 P.M
Date: 21 October 2025

Philippine Information Agency (PIA), through its Procurement Section– Administrative Division, intends to procure the item/s indicated in this Request for Quotation (RFQ) in accordance with the Rule V, Section 42 of Republic Act (R.A.) No. 12009 or otherwise known as the New Government Procurement Act, and the use of Small Value Procurement (SVP) under Rule IV, Section 34 of its Implementing Rules and Regulation.

Interested bidders are hereby invited to submit a quotation/proposal, signed by their duly authorized representative, on or before the deadline indicated above, subject to the Terms and Conditions provided in this RFQ. Quotations may be submitted physically or via email through the contact information below. In case the deadline for each activity falls on a non-working day (i.e., Saturday and Sunday), legal holiday, or special non-working holiday, or other nonworking days duly declared by the President, Governor, Mayor or other Government Official authorized to make such declaration, the deadline shall be the next working day, in which case, the submission shall be via email.

Procurement Section/Bids and Awards Committee Secretariat
Philippine Information Agency
2nd Flr. PIA Bldg. Visayas Avenue Diliman Quezon City
Email: paul.delossantos@pia.gov.ph
Tel Nos. 8920-43-38/0985-305-0095

1. Suppliers are required to submit the following prior to notification of award:

a. Valid & current Mayor’s/Business permit for 2025;
b. Valid & current PhilGEPS Registration Certificate/Number;
c. Income Tax Return (for ABCs above P500K)
d. Omnibus Sworn Statement (for ABCs above P50K);
e. Bids should be valid for a period of 60 days.

We highly encourage interested suppliers to use the Quotation Form provided to minimize errors or omissions of the required mandatory provisions. Should the quotation form be reproduced/retyped, please ensure that all mandatory requirements/provisions are included. Missing requirements/provisions and non-submission of the terms and conditions shall render the submission ineligible or disqualified.

ATTY. ALLAN VINCENT B. LORENZO
BAC- Chairperson


ANNEX “A”


TERMS AND CONDITIONS:

1. Bidders shall provide the correct and accurate information required in this form.
2. Any interlineations, erasures, or overwriting shall be valid only if they are countersigned by any of your duly authorized representative/s.
3. Price quotation/s must be valid for a period of SIXTY (60) calendar days from the deadline of submission.
4. Price quotation/s, should be in Philippine peso, and shall include all taxes, duties, and/or levies payable.
5. Quotations exceeding the Approved Budget for the Contract is automatically rejected.
6. Non-compliance with any of the minimum mandatory requirements will render your quotation disqualified.
7. Bidders must state their compliance in the “Statement of Compliance” against each of the individual specification’s parameters in the Item Description or attachments, if any.
8. In case of tie of bids among suppliers that have submitted the Lowest Calculated Quotation/Lowest Calculated and Responsive Quotation, the PIA-BAC shall adopt and employ the “draw lots” procedure as the tie-breaking method to determine the single winning supplier in accordance with GPPB Circular 06-2005.
9. The item/s shall be delivered according to the requirements specified in the Technical Specifications.
10. Item/s delivered shall be inspected and/or tested on the scheduled date and time of the PIA. The delivery of the item/s shall be acknowledged upon the delivery to confirm compliance with the technical specifications.
11. Payment shall be made through Land Bank’s LDDAP-ADA/Bank Transfer facility, within thirty (30) days after receipt of billing and issuance of inspection and acceptance report from the end-user. In case of accounts maintained in other banks, bank transfer fees shall be charged against the creditor’s account.
12. Issuance of Sales Invoice within seven (7) banking days after notification of payment/crediting of payment shall be observed.
13. Liquidated damages equivalent to one-tenth of one percent (0.1%) of the value of the goods not delivered within the prescribed delivery period shall be imposed per day of delay. The PIA may terminate the contract once the cumulative amount of liquidated damages reaches ten percent (10%) of the amount of the contract, without prejudice to other courses of action and remedies applicable to it.
14. The Procuring Entity may cancel or terminate the contract at any time in accordance with the grounds provided under RA No. 12009 or the New Government Procurement Act and its IRR.
15. The PIA reserves the right to accept or reject any or all Quotations/Bids, to annul the bidding process, and to reject all bids at any time prior to contract award, without thereby incurring any liability to the affected Bidder(s), and to accept offer that is most advantageous to the government.
16. The RFQ, Purchase Order (PO), and other related documents for the above-stated procurement projects shall be deemed to form part of the contract.


SUPPLIERS QUOTATION

After having carefully read and accepted the Instructions and Terms and Conditions, I/we submit our quotation/s for the item/s as follows:
UNIT DESCRIPTION QTY UNIT COST TOTAL AMOUNT

LOT 1 - Wrist Watch

2 pieces -Wrist Watch for Men
3pieces -Wrist Watch for Women


LOT 2

5 pieces - Plaques


Approved Budget for the Contract (ABC):
Lot 1: Php 54,000.00
Lot 2: Php 15,000.00 GRAND TOTAL
Amount in Words: ______________
_________________________________
In Figures: Php ________________

After having carefully read, understood, and accepted the conditions specified in the Request for Quotation, Technical Specification, and Terms of Reference, I/We quote on the item(s) at prices as above-indicated.

Company Name:
Company Address:

Submitted by: (Authorized Representative)
________________________
Signature Over Printed Name
Designation
Telephone No / Mobile No
Email Address:
Date Submitted:


TECHNICAL SPECIFICATIONS

Note: Bidders must state either “Comply” or “Not Comply” in the column “Statement of Compliance” in each of the individual specification parameters:


PROJECT TITLE: PROCUREMENT OF ICT TOOLS

QTY
UNIT
DESCRIPTION
REMARKS
(Brand Name/ Model, etc.)
STATEMENT OF COMPLIANCE

LOT 1 - Wrist Watch

Specifications:

-Automatic 21 Jewels
-Two-tone (gold & silver)
-Stainless steel case
• Approx: 38mm diameter; 12mm thick (men)
• Aprrox: 25.5 diameter; 10mm thick (women)
-Luminous gold tone hands and hour markers
-Day and date display at the third hour
-Classic silver tone dial
-Water resistant to 30m
-Bracelet: Brushed and polished link, push button deployment clasp
-Scratch resistant hardlex crystal



LOT 2 – Plaque

Specifications:

-9” clear glass
-3/8” thick, front etch, text and logo
-UV print background
-Base: 1/4 mirror and 3/8 blue glass

Sample Plaque design:


Warranty

Wrist Watch – The wrist watch should be free from defects in material or workmanship upon delivery of supplier and inspection of the Procuring Entity. Should there be any defects, replacements should be immediately provided within 5 calendar days.

Plaques – All plaques will be produced to the highest standards of quality. Therefore, before printing or etching, the supplier will obtain the approval from the end user to ensure that all details and specifications are accurate. In the event of breakage upon delivery due to the supplier’s fault, a replacement should be provided within 15 days from the date of initial delivery.

SCOPE OF WORK

Supplier/s
- Certification that the procurement items have been delivered.
- Provision of technical support from supplier and/or manufacturer (watch) if necessary.
Procuring Entity
- Certification that the procurement items are compliant with the technical specifications and free from defects and damages upon delivery.

END-USER REQUIREMENTS

The end-user permits the acceptance of bids with higher technical specifications. This is to prevent stock unavailability, avoid delays in the procurement process, and ensure continuity of operations in the HRDD.

This, however, shall be subject to evaluation by the Technical Working Group (TWG) and in accordance with the provisions of the Procurement Law and its Implementing Rules and Regulations. Provided further, that the bid amount remains within the ABC that no specification falls below the minimum requirements set forth in the summary of technical specifications specified under Section II of this terms of reference.

Additionally, any variation in technical specifications must be reasonable and advantageous to the government.


DELIVERY PERIOD:
Lot 1: within 15 calendar days upon receipt of P.O
Lot 2: within 30 calendar days upon receipt of P.O
PRICE VALIDITY: Sixty (60) Calendar Days

I hereby certify that the statement of compliance to the forgoing technical specifications are true and correct, otherwise, if found to be false either during bid evaluation or post-qualification, the same shall render our bid in automatic disqualification.


Name of Company/Bidder:

Authorized Representative:
_____________________________
Signature Over Printed Name




Line Items

Item No.	Product/Service Name	Description	Quantity	UOM	Budget (PHP)
1	LOT 1	Wrist Watch	5	Piece	54,000.00
2	LOT 2	Plaque	5	Piece	15,000.00





Created by	Jupalyn L Benedicto
Date Created	20/10/2025










The PhilGEPS team is not responsible for any typographical errors or misinformation presented in the system. PhilGEPS only displays information provided for by its clients, and any queries regarding the postings should be directed to the contact person/s of the concerned party.",,Description
12518536,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12518536&DirectFrom=OpenOpp&Type=category&BusCatID=129,12518536,"DEPARTMENT OF EDUCATION - DIVISION OF CITY SCHOOLS, VALENZUE",Procurement of Medals for Division Meet 2025,Metro Manila,SDO-VAL-SVP-2025-10-0089,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Tokens and Awards," 53,500.00 ",7 Day/s,Status,10/23/25,10/28/25,10/23/25,"Normalyn M. Florin
Secretariat
Pio Val St., Marulas,
Valenzuela City
Metro Manila
Philippines
63-8-2934507 Ext.118
63-8-2934507
bac.sdoval@deped.gov.ph",,,,Description
12516989,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516989&DirectFrom=OpenOpp&Type=category&BusCatID=134,12516989,ANTONIO A. MACEDA INTEGRATED ELEMENTARY SCHOOL,"PROCUREMENT OF SF-9 (REPORT CARDS), GULAYAN & PWD SUPPLIES",Metro Manila,2025-10-00,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Educational Materials and Supplies," 49,000.00 ",2 Day/s,Status,10/23/25,10/27/25,10/23/25,"ELIZABETH ABAYA
Principal (Concurrent)
Buenos Aires
Manila
Metro Manila
Philippines 1008
63-714-7368

amacedaes@gmail.com",,,,Description
12501441,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12501441&DirectFrom=OpenOpp&Type=category&BusCatID=129,12501441,TECHNICAL EDUCATION & SKILLS DEVELOPMENT AUTHORITY - CENTRAL,Supply and Delivery of Plaque - PR-0759,Metro Manila,TESDA PR-0759,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Tokens and Awards," 45,000.00 ",15 Day/s,Status,10/23/25,10/27/25,10/23/25,"Michael B. Boladas
Administrative Officer IV
East Service Road,
South Superhighway,
Taguig City
Metro Manila
Philippines 1631
63-2-8938296

ppms.pdas@tesda.gov.ph",,,,Description
12512018,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12512018&DirectFrom=OpenOpp&Type=category&BusCatID=51,12512018,RIZAL TECHNOLOGICAL UNIVERSITY,Procurement of 1 Unit Developer for APEOSPORT C3070,Metro Manila,RFQ 2025-10-196S,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Printing Supplies," 40,000.00 ",30 Day/s,Status,10/22/25,10/27/25,10/22/25,"Chona M. Halili
Administrative Officer III
Brgy. Malamig
Mandaluyong City
Metro Manila
Philippines 1550
63-999-9955861

chonahalili@yahoo.com",,,,Description
12515339,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515339&DirectFrom=OpenOpp&Type=category&BusCatID=129,12515339,PHILIPPINE STATISTICS AUTHORITY,Privacy Awareness Week (PAW) 2025,Metro Manila,25-10-0916,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Tokens and Awards," 28,200.00 ",0 Day/s,Status,10/23/25,10/27/25,10/23/25,"Rheymart Bangcoyo
Administrative Assistant III
14th Flr. PSA Headquarters
PSA Complex, East Avenue
Quezon City
Metro Manila
Philippines
63-734-8263

gsdprocurement.psa@gmail.com",,,,Description
12510801,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12510801&DirectFrom=OpenOpp&Type=category&BusCatID=129,12510801,PHIL. ATMOSPHERIC GEOPHYSICAL & ASTRONOMICAL SERVICES ADM.,Request for Quotation (GCF-APA-2025-10-0701 B TOKEN FOR RESOURCE PERSONS),Metro Manila,GCF-APA-2025-10-0701 LOT B,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Tokens and Awards," 24,000.00 ",7 Day/s,Status,10/22/25,10/27/25,10/22/25,"Mark J. Arceo
Administrative Officer III
PAGASA Science Garden Compound,
Senator Miriam P. Defensor-Santiago Avenue
Brgy. Central,Quezon City,Metro Manila, Philippine
Quezon City
Metro Manila
Philippines 1100
63-03-2840800 Ext.1340
63-03-2840800
procurement.pagasa@gmail.com",,,,Description
12516266,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516266&DirectFrom=OpenOpp&Type=category&BusCatID=29,12516266,BUREAU OF TREASURY - NCR,Printing and Delivery of Tarpaulin for the 2025 18-Day Campaign to End Violence Against Women,Metro Manila,RFQ No. 2025-10-025,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Services," 4,500.00 ",7 Day/s,Status,10/23/25,10/29/25,10/23/25,"Vivian Villanueva Ocampo
Supply Officer
3/F Palacio del Gobernador
Intramuros
Manila
Metro Manila
Philippines
63-02-5272786

vvocampo@treasury.gov.ph",,,,Description
12510997,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12510997&DirectFrom=OpenOpp&Type=category&BusCatID=129,12510997,BARANGAY TANYAG - TAGUIG CITY,Procurement and Delivery of Food Packs for Indigent Families of Barangay Tanyag Taguig City,Metro Manila,2025-10-004,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Tokens and Awards,,5 Day/s,Status,10/22/25,10/30/25,10/22/25,"Jean Marie Rivera De Guzman
Barangay Tanyag
2nd Floor MultiPurpose Building Purok5 Brgy Tanyag
Taguig City
Metro Manila
Philippines 1631
63-2-8372469

brgy.tanyag2024@gmail.com",,,,Description
12513180,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12513180&DirectFrom=OpenOpp&Type=category&BusCatID=51,12513180,EAST CITY CENTRAL SCHOOL,Office Supplies Expenses,Misamis Oriental,2025012,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Supplies," 78,000.00 ",3 Day/s,Status,10/22/25,10/27/25,10/22/25,"ERNESTINA LLENOS ABRAGAN
SBAC SECRETARIAT
Lapasan Highway
Cagayan De Oro City
Misamis Oriental
Philippines 9000
63-2-63-927-3576346

ernestinaabragan@gmail.com",,,,Description
12515760,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515760&DirectFrom=OpenOpp&Type=category&BusCatID=51,12515760,BUREAU OF INTERNAL REVENUE - REVENUE REGION NO. 12,OFFICE SUPPLIES 1,Negros Occidental,2025-1022-078,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Supplies," 720,000.00 ",30 Day/s,Status,10/23/25,10/27/25,10/23/25,"Norma Bandria Bayoneta
Chief, Administrative & HRM Division
3rd Floor, BIR-Red Key Bldg.
Jocson-Hernaez Sts., Taculing
Bacolod City
Bacolod City
Negros Occidental
Philippines 6100
63-34-4463927
63-34-4463917
norma.bayoneta@bir.gov.ph",,,,Description
12515637,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515637&DirectFrom=OpenOpp&Type=category&BusCatID=51,12515637,BUREAU OF INTERNAL REVENUE - REVENUE REGION NO. 12,IT SUPPLY-TONER,Negros Occidental,2025-1022-075,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Supplies," 400,000.00 ",30 Day/s,Status,10/23/25,10/27/25,10/23/25,"Norma Bandria Bayoneta
Chief, Administrative & HRM Division
3rd Floor, BIR-Red Key Bldg.
Jocson-Hernaez Sts., Taculing
Bacolod City
Bacolod City
Negros Occidental
Philippines 6100
63-34-4463927
63-34-4463917
norma.bayoneta@bir.gov.ph",,,,Description
12505010,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12505010&DirectFrom=OpenOpp&Type=category&BusCatID=51,12505010,PHILIPPINE RICE RESEARCH INSTITUTE - REGION VI,Procurement of book publication PR# 2025-10-0772,Negros Occidental,2025-10-0772,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Supplies," 55,000.00 ",30 Day/s,Status,10/21/25,10/24/25,10/21/25,"Jason F. Jungco
Admin Officer 2
Cansilayan
Murcia
Negros Occidental
Philippines 6129
63-909-1293763

jungcojason2@gmail.com",,,,Description
12515412,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515412&DirectFrom=OpenOpp&Type=category&BusCatID=29,12515412,CENTRAL PHILIPPINES STATE UNIVERSITY,Supply and Delivery of Customized Shirts for the EMR Training of the Medical Dental-Health Unit,Negros Occidental,GD-380-2025,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Services," 18,000.00 ",30 Day/s,Status,10/23/25,10/27/25,10/23/25,"Kristine B. Rodrigo
BAC Secretariat
CPSU
Kabankalan City
Negros Occidental
Philippines 6111
63-917-7001767

cpsu_bac@cpsu.edu.ph",,,,Description
12512986,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12512986&DirectFrom=OpenOpp&Type=category&BusCatID=51,12512986,SPED TRAINING CENTER,request for quotation,Negros Occidental,spedtc-2025-10-022,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Supplies," 5,000.00 ",1 Day/s,Status,10/22/25,10/27/25,10/22/25,"MARDY ROSE MARIANO PEREZ
SPED TEACHER 1
Juan Luna St., Zone 4
Cadiz City
Negros Occidental
Philippines 6121
63-034-4930352
63-034-4930352
mardy.perez@deped.gov.ph",,,,Description
